Call Type Number,Active,Send to Drone?,Additional Details (Formulir Detail),Customer Segment,Product,Sub Product,Case Category,Case Type Description,Sub-Description,List of Required Documents,Team Name,Agent SLA,Level 1 OLA,Level 1 Escalation Team,Level 2 OLA,Level 2 Escalation Team,Level 3 OLA,Level 3 Escalation Team,Level 4 OLA,Level 4 Escalation Team,Total SLA,Total OLA,Maker,Checker,Signer,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,external_id
8985,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Inquiry,Informasi Status Transaksi Merchant,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8985
8987,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Non-Transaction,Nasabah/Non-Nasabah BRI Melaporkan Sanggahan Pendaftaran Keagenan BRI,,,"T3.1 - FST(MIM), T4.1 - DDB(OPS)",1.0,1.0,FST - Merchant Implementation Management,2.0,DDB - Operational,,,,,,,,1.0,,,2.0,,,,,,4.0,3.0,RPT-ACQ,,,,,,,,,,,,,,,,,8987
8988,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Non-Transaction,Nasabah/Non-Nasabah BRI Melaporkan Sanggahan Pendaftaran Agen BRILink,,,"T3.1 - BBD(ORR), T3.2 - RO-BRILink, T4.1 BRANCH(Uker)",1.0,2.0,Brilink Business - Operation & Risk,3.0,RO - Bagian Brilink,4.0,Branch,,,,,,2.0,3.0,4.0,,,,,,,10.0,9.0,LCC-CCTCALL,,,,,,,,,,,,,,,,,8988
8989,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Non-Transaction,Nasabah/Non-Nasabah BRI Melaporkan Sanggahan Pendaftaran BRIStore,,,T3.1 - TRB(OHD),1.0,3.0,TRB - Operation & Help Desk,,,,,,,,,,3.0,,,,,,,,,7.0,6.0,TRB,,,,,,,,,,,,,,,,,8989
9002,TRUE,FALSE,,Korporasi,savings,Giro,Inquiry,Nasabah menanyakan informasi terkait rekening cash card pertamina,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,9002
9003,TRUE,FALSE,,Korporasi,savings,Giro,Inquiry,Nasabah menanyakan informasi terkait rekening cash card PLN,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,0.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,9003
9100,TRUE,FALSE,,Individu Umum,Servicing,Servicing - Layanan Cabang,Complaint - Transaction,Nasabah BRI Timor Leste komplain terkait layanan,,,T2.1 Branch(Timor Leste),1.0,,Branch,,,,,,,5.0,,,,,,,,,,,,6.0,5.0,LCC-CRC,,,,,,,,,,,,,,,,,9100
9101,TRUE,FALSE,,Individu Umum,Servicing,Servicing - Layanan Cabang,Complaint - Transaction,Nasabah BRI Timor Leste komplain terkait layanan,,,T2.1 Branch(Timor Leste),1.0,,Branch,,,,,,,5.0,,,,,,,,,,,,6.0,5.0,00453 -- FATUHADA TIMOR LESTE SUB BRCH,,,,,,,,,,,,,,,,,9101
9102,TRUE,FALSE,,Individu Umum,Servicing,Servicing - Layanan Cabang,Complaint - Transaction,Nasabah BRI Timor Leste komplain terkait layanan,,,T2.1 Branch(Timor Leste),1.0,,Branch,,,,,,,5.0,,,,,,,,,,,,6.0,5.0,00455 -- AUDIAN TIMOR LESTE SUB BRANCH,,,,,,,,,,,,,,,,,9102
9103,TRUE,FALSE,,Individu Umum,Servicing,Servicing - Layanan Cabang,Complaint - Transaction,Nasabah BRI Timor Leste komplain terkait layanan,,,T2.1 Branch(Timor Leste),1.0,,Branch,,,,,,,5.0,,,,,,,,,,,,6.0,5.0,00455 -- AUDIAN TIMOR LESTE SUB BRANCH,,,,,,,,,,,,,,,,,9103
9106,TRUE,FALSE,,Individu Umum,Servicing,Servicing - Layanan Cabang,Complaint - Transaction,Nasabah BRI Taipei komplain terkait layanan,,,T2.1 Branch(Taipei),1.0,,Branch,,,,,,,5.0,,,,,,,,,,,,6.0,5.0,9999 - KCLN Taipei,,,,,,,,,,,,,,,,,9106
9200,TRUE,FALSE,"Nomor rekening, Nama, Nomor telpon, Alamat email, Detail Permasalahan",UMKM,Loans,"KPR, KUR, KMK, KI",Platform & Device Support,Nasabah Komplain Terkait Kendala Aplikasi BRISPOT,,,"T3.1 - OPX, T4.1 - APP(SDK)",1.0,1.0,Operational Excellence Desk,1.0,APP - IT Service Desk Function,,,,,,,,1.0,,,1.0,,,,,,3.0,2.0,OPK-BRISPOT,,,,,,,,,,,,,,,,,9200
9797,TRUE,FALSE,,Korporasi,savings,Giro,Inquiry,Nasabah menyakan terkait informasi cash card,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,LCC-CCTNIK,,,,,,,,,,,,,,,,,9797
1000-1,TRUE,FALSE,,Individu Umum,Loans,KTA - Digital,Complaint - Non-Transaction,Nasabah Komplain Terkait Pengajuan CERIA,,,"T3.1- DDB(Helpdesk), T3.2 - DDB(OPS)",1.0,2.0,DDB - Helpdesk,2.0,DDB - Operational,,,,,,,,2.0,2.0,,,,,,,,1.0,0.0,KKD-OPS-DELIVERY,,,,,,,,,,,,,,,,,1000-1
2700-1,TRUE,FALSE,,Individu Umum,Loans,Kartu Kredit,Inquiry,Nasabah Menanyakan Informasi Pendaftaran Autodebet Kartu Kredit,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,2700-1
2703-1,TRUE,FALSE,,Individu Umum,Loans,Kartu Kredit,Inquiry,Nasabah Menanyakan Informasi Pendaftaran Autopayment Kartu Kredit,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,31.0,30.0,RPT-MCO,,,,,,,,,,,,,,,,,2703-1
4305-1,TRUE,FALSE,,Individu Umum,Loans,Kartu Kredit,Inquiry,Nasabah Menanyakan Informasi Status Pengiriman Kartu Kredit,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,0.0,,,,,,,,,31.0,30.0,RPT-MCO,,,,,,,,,,,,,,,,,4305-1
8106-1*,TRUE,FALSE,,Individu Umum,Investment,DPLK,Complaint - Transaction,"Nasabah Komplain Claim DPLK Belum Terbayarkan, Nasabah Menanyakan Terkait Progress Perubahan Jenis Investasi",,,,1.0,,,,,,,,,,,,9.0,,,,,,,,,1.0,0.0,BBD-ORR,,,,,,,,,,,,,,,,,8106-1*
8106-10,TRUE,FALSE,,Individu Umum,Investment,DPLK,Inquiry,Nasabah Menanyakan Nomor CIF DPLK,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,8106-10
8106-11,TRUE,FALSE,,Individu Umum,Investment,DPLK,Inquiry,Nasabah Menanyakan Status Proses Claim/Penarikan Sebagian DPLK,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8106-11
8106-12,TRUE,FALSE,,Individu Umum,Investment,DPLK,Inquiry,Nasabah Mengajukan Unlock User Microsite DPLK,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8106-12
8106-2*,TRUE,FALSE,,Individu Umum,Investment,DPLK,Complaint - Transaction,Nasabah Komplain Penarikan Sebagian Belum Terbayarkan,,,,1.0,,,,,,,,,,,,9.0,,,,,,,,,10.0,9.0,,,,,,,,,,,,,,,,,,8106-2*
8106-3*,TRUE,FALSE,,Individu Umum,Investment,DPLK,Complaint - Transaction,Nasabah Komplain Dana Pengalihan Masuk/Keluar Belum Berhasil,,,,1.0,,,,,,,,,,,,9.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8106-3*
8106-4*,TRUE,FALSE,,Individu Umum,Investment,DPLK,Complaint - Transaction,Nasabah Komplain Iuran DPLK Belum Masuk ke Rekening DPLK,,,,1.0,,,,,,,,,,,,5.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8106-4*
8106-5*,TRUE,FALSE,,Individu Umum,Investment,DPLK,Request,Nasabah Mengajukan Pengiriman Ulang Portfolio/E-Statement DPLK,,,,1.0,,,,,,,,,,,,,,,,,,,,,10.0,9.0,,,,,,,,,,,,,,,,,,8106-5*
8106-6*,TRUE,FALSE,,Individu Umum,Investment,DPLK,Request,Nasabah Mengajukan bukti potong pajak pembayaran DPLK,,,,1.0,,,,,,,,,,,,,,,,,,,,,10.0,9.0,,,,,,,,,,,,,,,,,,8106-6*
8106-7,TRUE,FALSE,,Individu Umum,Investment,DPLK,Inquiry,Nasabah Menanyakan Saldo DPLK,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,6.0,5.0,,,,,,,,,,,,,,,,,,8106-7
8106-8,TRUE,FALSE,,Individu Umum,Investment,DPLK,Inquiry,Nasabah Menanyakan Nomor Kartu DPLK,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8106-8
8106-9,TRUE,FALSE,,Individu Umum,Investment,DPLK,Inquiry,"Nasabah Menanyakan Cara, Syarat, dan Ketentuan DPLK",,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8106-9
8229-1,TRUE,FALSE,,Individu Umum,Savings,Tabungan,Inquiry,Nasabah Menanyakan Informasi dan Cara Penukaran BRIpoin ,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8229-1
8229-2,TRUE,FALSE,,Individu Umum,Savings,Tabungan,Complaint - Transaction,Nasabah Komplain Terkait Gagal Registrasi BRIpoin,,,T3.1 - FST(OPC),1.0,7.0,FST - Online Payment & Card Services,,,,,,,,,,7.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8229-2
8603-1,TRUE,FALSE,,"Individu Umum, UMKM",Servicing,Internet Banking,Complaint - Non-Transaction,Nasabah Komplain Terkait Penggunaan Aplikasi IBBIZ,,,"T2.1 - CRS, T4.1 - APP(SDK)",1.0,1.0,SCC - Customer Resolution ,3.0,APP - IT Service Desk Function,,,,,1.0,,,,,,3.0,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8603-1
8632-1,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi QRIS Statis,,,"T3.1 - FST(MCO), Include POD(MSR), Include Third Party(Goodfaith)",1.0,30.0,FST - Merchant Care & Operation,,,,,,,,,,30.0,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8632-1
8635-1,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant Komplain Kurang/Belum Terbayar atas Settlement Transaksi QRIS Dinamis,,,"T3.1 - FST(MCO), Include POD(MSR), Include Third Party(Goodfaith)",1.0,30.0,FST - Merchant Care & Operation,,,,,,,,,,30.0,,,,,,,,,8.0,7.0,MAS-BNKNG,,,,,,,,,,,,,,,,,8635-1
8641-1,TRUE,FALSE,,UMKM,Transaction Banking,Merchant Solutions,Inquiry,Nasabah Menanyakan Informasi Cara Pengajuan Sebagai Agen BRILink,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,8641-1
8925-1,TRUE,FALSE,,All,Servicing,"Informasi Promo, Program, Produk",Complaint - Non-Transaction,Nasabah Komplain Terkait Promo & Program BRI,,,"T2.1 - CRS, Include FST",1.0,5.0,SCC - Customer Resolution ,,,,,,,5.0,,,,,,,,,,,,6.0,5.0,,,,,,,,,,,,,,,,,,8925-1
8952-1,TRUE,FALSE,,UMKM,Savings,Tabungan,Inquiry,"Nasabah/Non-Nasabah Menanyakan Cara, Syarat, dan Ketentuan mengenai Simpedes UMI",,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8952-1
8952-10,TRUE,FALSE,,UMKM,Servicing,Senyum Mobile,Inquiry,"Nasabah Menanyakan Cara, Syarat, dan Ketentuan mengenai Tabungan Emas via Senyum Mobile",,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8952-10
8952-11,TRUE,FALSE,,UMKM,Servicing,Senyum Mobile,Complaint - Transaction,Nasabah Komplain Gagal Transaksi BRIVA pada Tabungan Emas via Senyum Mobile,,,"T3.1 - DDB(Helpdesk), T3.2 - DDB(OPS), Include (PNM/PEGADAIAN)",1.0,2.0,DDB - Helpdesk,8.0,DDB - Operational,,,,,,,,2.0,8.0,,,,,,,,11.0,10.0,,,,,,,,,,,,,,,,,,8952-11
8952-12,TRUE,FALSE,,UMKM,Servicing,Senyum Mobile,Complaint - Non-Transaction,Nasabah Komplain Pendaftaran Rekening Tabungan Emas via Senyum Mobile,"1. gagal upload foto
2. ketidaksesuaian data dengan DUKCAPIL",,"T3.1 - DDB(Helpdesk), T3.2 - DDB(OPS), Include (PNM/PEGADAIAN)",1.0,2.0,DDB - Helpdesk,5.0,DDB - Operational,,,,,,,,2.0,5.0,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,8952-12
8952-13*,TRUE,FALSE,,UMKM,Servicing,Senyum Mobile,Complaint - Non-Transaction,Nasabah Komplain Terkait Promo dan Program Tabungan Emas via Senyum Mobile,,,T3.1 - UMI,1.0,7.0,Ultra Micro Business Division,,,,,,,,,,7.0,,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,8952-13*
8952-14,TRUE,FALSE,,UMKM,Servicing,Senyum Mobile,Complaint - Non-Transaction,Nasabah Komplain Terkait Kendala Aplikasi Senyum Mobile,,,"T3.1 - DDB(Helpdesk), T3.2 - DDB(OPS), Include (PNM/PEGADAIAN)",1.0,2.0,DDB - Helpdesk,8.0,DDB - Operational,,,,,,,,2.0,8.0,,,,,,,,11.0,10.0,DCE,,,,,,,,,,,,,,,,,8952-14
8952-2,TRUE,FALSE,,UMKM,Savings,Tabungan,Complaint - Non-Transaction,Nasabah Komplain Pendaftaran Simpedes UMI,"1. gagal upload foto
2. ketidaksesuaian data dengan DUKCAPIL",,"T3.1 - DDB(Helpdesk), T3.2 - DDB(OPS), Include (PNM/PEGADAIAN)",1.0,2.0,DDB - Helpdesk,5.0,DDB - Operational,,,,,,,,2.0,5.0,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,8952-2
8952-3,TRUE,FALSE,,UMKM,Savings,Tabungan,Complaint - Non-Transaction,Nasabah Komplain Terkait Promo dan Program Simpedes UMI,,,T3.1 - UMI,1.0,7.0,Ultra Micro Business Division,,,,,,,,,,7.0,,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,8952-3
8952-4,TRUE,FALSE,,UMKM,Loans,"KPR, KUR, KMK, KI",Inquiry,Nasabah Menanyakan Informasi mengenai Pinjaman BRI via Senyum Mobile,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8952-4
8952-5,TRUE,FALSE,,UMKM,Loans,"KPR, KUR, KMK, KI",Complaint - Non-Transaction,Nasabah Komplain Pengajuan Pinjaman BRI via Senyum Mobile,"1. Status referral
2. Kelurahan tidak terdaftar",,"T3.1 - DDB(Helpdesk), T3.2 - DDB(OPS), Include (PNM/PEGADAIAN)",1.0,2.0,DDB - Helpdesk,5.0,DDB - Operational,,,,,,,,2.0,5.0,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,8952-5
8952-6,TRUE,FALSE,,UMKM,Loans,"KPR, KUR, KMK, KI",Inquiry,"Nasabah Menanyakan Cara, Syarat, dan Ketentuan mengenai Pinjaman MEKAAR PNM via Senyum Mobile",,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8952-6
8952-7,TRUE,FALSE,,UMKM,Loans,"KPR, KUR, KMK, KI",Complaint - Non-Transaction,Nasabah Komplain Pengajuan Pinjaman MEKAAR PNM via Senyum Mobile,"1. Status referral
2. Kelurahan tidak terdafta",,"T3.1 - DDB(Helpdesk), T3.2 - DDB(OPS), Include (PNM/PEGADAIAN)",1.0,2.0,DDB - Helpdesk,5.0,DDB - Operational,,,,,,,,2.0,5.0,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,8952-7
8952-8,TRUE,FALSE,,UMKM,Loans,Pawning,Inquiry,"Nasabah Menanyakan Cara, Syarat, dan Ketentuan mengenai Gadai via Senyum Mobile",,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8952-8
8952-9,TRUE,FALSE,,UMKM,Loans,Pawning,Complaint - Non-Transaction,Nasabah Melaporkan Kadaluwarsa Kode Booking Gadai via Senyum Mobile,,,T1 - Agent CCT/Frontliner,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,8952-9
TRB-1,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Cut Off Transaksi RTGS, Kliring, Swift, BI-Fast pada QLOLA Apps",,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-1
TRB-10,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Menanyakan dan Mengajukan Limit Transaksi pada QLOLA Apps,,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-10
TRB-11,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Menanyakan Perbedaan Exchange Rate pada QLOLA Apps,,"1. Bukti Transaksi
2. Bukti Nego","T3.1 - TRB(OHD), T4.1 - APP(SDK), T4.2 - TRB(OHD)",1.0,1.0,TRB - Operation & Help Desk,1.0,APP - IT Service Desk Function,8.0,TRB - Operation & Help Desk,,,,,,1.0,,,1.0,8.0,,,,,11.0,10.0,,,,,,,,,,,,,,,,,,TRB-11
TRB-12,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,"Nasabah Mengajukan Penghapusan Biaya (Transaction, Non-Transaction) pada QLOLA Apps",,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-12
TRB-13,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,"Nasabah Mengajukan Aktivasi Platform (QCash, Token) pada QLOLA Apps",,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-13
TRB-14,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Pengiriman Ulang email hasil registrasi pada QLOLA Apps,,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-14
TRB-15,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Reset Password Platform,,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-15
TRB-16,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Lupa user ID Platform,,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-16
TRB-17,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Pengiriman Ulang MT 940 (Rekening Koran),,,"T3.1 - TRB(OHD), Include APP",1.0,3.0,TRB - Operation & Help Desk,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,TRB-17
TRB-18,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Kenaikan Limit,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-18
TRB-19,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,"Nasabah Mengajukan Penurunan Biaya RTGS, Kliring, Swift, BI-Fast pada QLOLA Apps",,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-19
TRB-2,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Biaya (Transactional, Non-Transactional) pada QLOLA Apps",,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-2
TRB-20,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat Salah Transfer antar BRI pada QLOLA Apps,,1. Surat Pernyataan Pengembalian Dana dari Nasabah,"T3.1 - TRB(OHD), Include Branch(Uker)",1.0,7.0,TRB - Operation & Help Desk,,,,,,,,,,7.0,,,,,,,,,8.0,7.0,,,,,,,,,,,,,,,,,,TRB-20
TRB-21,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat Salah Transfer antar Bank pada QLOLA Apps,,1. Surat Pernyataan Pengembalian Dana dari Nasabah,"T3.1 - TRB(OHD), Include POD",1.0,4.0,TRB - Operation & Help Desk,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,TRB-21
TRB-22,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,"Nasabah Mengajukan Permohonan Penerusan Transaksi (Sub: OFAC, Internal Compliance, Perbaikan Data B beneficiary) pada QLOLA Apps","1. OFAC
2. Internal Compliance
3. Perbaikan Data Beneficiary",1. Surat Pernyataan Pengembalian Dana dari Nasabah,"T3.1 - TRB(OHD), Include POD",1.0,2.0,TRB - Operation & Help Desk,,,,,,,,,,2.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,TRB-22
TRB-23,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Permohonan Pengembalian Dana (Refund) akibat indikasi Transaksi red flag pada QLOLA Apps,"1. OFAC
2. Internal Compliance
3. Perbaikan Data Beneficiary",1. Surat Permohonan Pengembalian,"T3.1 - TRB(OHD), Include POD",1.0,3.0,TRB - Operation & Help Desk,,,,,,,,,,3.0,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,TRB-23
TRB-24,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Tidak Memiliki Fitur Cash Management yang Seharusnya pada QLOLA Apps,,,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-24
TRB-25,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Komplain Token Tidak Dapat Digunakan pada QLOLA Apps,,,"T3.1 - TRB(OHD), Include Third Party",1.0,2.0,TRB - Operation & Help Desk,,,,,,,,,,2.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,TRB-25
TRB-26,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Tidak Bisa Akses Platform pada QLOLA Apps,"1. Gangguan System
2. Loading Lama
3. Lupa PIN
4. User ID terblokir
5. Lupa User ID
6. Tidak Terima OTP
7. Tidak Terima Email Notifikasi
8. Auto-Logout",,"T3.1 - TRB(OHD), Include APP/ISC",1.0,2.0,TRB - Operation & Help Desk,,,,,,,,,,2.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,TRB-26
TRB-27,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Mengalami Kendala Teknis saat Menggunakan Fitur Pada Platform QLOLA Apps,,,"T3.1 - TRB(OHD), Include APP",1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-27
TRB-28,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Platform & Device Support,"Nasabah Mengalami Pending Transaction (Approval Transaksi sudah dilakukan, Namun Dana belum Terdebit) pada QLOLA Apps",,,"T3.1 - TRB(OHD), Include APP",1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-28
TRB-29,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Komplain Push Notifikasi Tidak terkirim ke Partner BRIVA,,,"T3.1 - TRB(OHD), Include APP",1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-29
TRB-3,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Inquiry,Nasabah Menanyakan Cara Penggunaan Platform QLOLA Apps,"1. Set up User
2. Authority/Role
3. Workflow
4. Salah Password
5. Token",,T3.1 - TRB(OHD),1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-3
TRB-30,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Platform & Device Support,Nasabah Komplain Notifikasi Email Tidak terkirim pada QLOLA Apps,,,"T3.1 - TRB(OHD), Include APP",1.0,1.0,TRB - Operation & Help Desk,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,TRB-30
TRB-31,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Gagal Transfer dan saldo berkurang pada QLOLA Apps,"1. RTGS
2. Kliring
3. BI-Fast
4. SWIFT
5. Over Book
6. Transfer Online","1. Bukti transaksi sukses
2. Rekening Koran","T3.1 - TRB(OHD), Inclue APP, Include POD, Include FMA",1.0,2.0,TRB - Operation & Help Desk,,,,,,,,,,2.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,TRB-31
TRB-32,TRUE,FALSE,,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Transaksi Double Pembukuan pada QLOLA Apps,"1. Transfer
2. Pembayaran","1. Bukti transaksi sukses
2. Rekening Koran","T3.1 - TRB(OHD), Inclue APP, Include POD, Include FMA",1.0,2.0,TRB - Operation & Help Desk,,,,,,,,,,2.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,TRB-32
