No,Case Types,active,User Grouping_New,Segment,Product,Sub Product,Case Category,Case Description,New Case Description,Required Sub-Description,Sub,Doc Intake,List Kebutuhan Dokumen,Suggestion,Suggestion - Breakdown,Level of Effort,"Range of Days 
(Actual SLA)","Actual SLA
(days)","Target SLA 
(days)",BRI Notes,Team Name,T1 - Agent CCT/Frontliner,T2.1 - Supporting Unit,T2.2 - Supporting Unit,T3.1 - Product Owner,T4.1 - Technical Team,Total SLA,New SLA,Status,GIC,Maker,Checker,Signer,Courtesy Awal,Kebutuhan Data,Detail BRICare,Unnamed: 58,external_id,Cleaned Team Name,Level 1 Escalation Team,Level 2 Escalation Team,Level 3 Escalation Team,Level 4 Escalation Team
343.0,TRB-40,True,Transaction Banking,Korporasi,Servicing,Cash Management,Customer Feedback / Sentiment Monitoring,Nasabah Komplain Terkait Pelayanan Helpdesk/Call Center,Nasabah Komplain Terkait Pelayanan Helpdesk TRB,0.0,,0,,No Change,,Very Low,0 ~ 2,0.0,3.0,New Case Type -,T3.1 - TRB(OHD),1.0,,,1.0,,2.0,1.0,Done,,,,,1B,Regular Banking,xxx,,TRB-40,T3.1-TRB(OHD),T3.1-TRB(OHD),,,
344.0,TRB-5,True,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Cara, Syarat & Ketentuan Promo/Program","Nasabah Menanyakan Cara, Syarat & Ketentuan Promo/Program pada QLOLA Apps",0.0,,0,,No Change,Stay in TRB,Very Low,0 ~ 2,0.0,0.0,New Case Type -,T3.1 - TRB(OHD),1.0,,,1.0,,2.0,1.0,Done,,,,,1B,Regular Banking,xxx,,TRB-5,T3.1-TRB(OHD),T3.1-TRB(OHD),,,
345.0,TRB-6,True,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,"Nasabah Menanyakan Cara melakukan reset password, Lupa user ID",Nasabah Menanyakan Cara Melakukan Reset Password atau Lupa User ID pada QLOLA Apps,0.0,,0,,No Change,Stay in TRB,Very Low,0 ~ 2,0.0,0.0,New Case Type -,T3.1 - TRB(OHD),1.0,,,1.0,,2.0,1.0,Done,,,,,1B,Regular Banking,xxx,,TRB-6,T3.1-TRB(OHD),T3.1-TRB(OHD),,,
346.0,TRB-7,True,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,Nasabah Menanyakan Pengajuan Pendaftaran Product Cash Management tidak disetujui,Nasabah Menanyakan Pengajuan Pendaftaran Product Cash Management tidak disetujui pada QLOLA Apps,0.0,,0,,No Change,Stay in TRB,Very Low,0 ~ 2,0.0,0.0,New Case Type -,T3.1 - TRB(OHD),1.0,,,1.0,,2.0,1.0,Done,,,,,1B,Regular Banking,xxx,,TRB-7,T3.1-TRB(OHD),T3.1-TRB(OHD),,,
347.0,TRB-8,True,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,Nasabah Menanyakan Pengajuan Pendaftaran Product BRIVA tidak disetujui,Nasabah Menanyakan Pengajuan Pendaftaran Product BRIVA tidak disetujui pada QLOLA Apps,0.0,,0,,No Change,Stay in TRB,Very Low,0 ~ 2,0.0,0.0,New Case Type -,T3.1 - TRB(OHD),1.0,,,1.0,,2.0,1.0,Done,,,,,1B,Regular Banking,xxx,,TRB-8,T3.1-TRB(OHD),T3.1-TRB(OHD),,,
348.0,TRB-9,True,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,Nasabah Menanyakan Pengajuan Pendaftaran Product Corporate Billing Management (BRI CBM) tidak disetujui,Nasabah Menanyakan Pengajuan Pendaftaran Product Corporate Billing Management (BRI CBM) tidak disetujui pada QLOLA Apps,0.0,,0,,No Change,Stay in TRB,Very Low,0 ~ 2,0.0,0.0,New Case Type -,T3.1 - TRB(OHD),1.0,,,1.0,,2.0,1.0,Done,,,,,1B,Regular Banking,xxx,,TRB-9,T3.1-TRB(OHD),T3.1-TRB(OHD),,,
349.0,UMI-1,True,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Inquiry,"Calon Mitra UMI Menanyakan Cara, Syarat, dan Ketentuan mengenai Pengajuan Menjadi Mitra UMI","Calon Mitra UMI Menanyakan Cara, Syarat, dan Ketentuan mengenai Pengajuan Menjadi Mitra UMI",0.0,,0,,No Change,,Very Low,0 ~ 2,0.0,1.0,New Case Type -,T1 - Agent CCT/Frontliner,1.0,,,,,1.0,0.0,Done,,,,,1A,Regular Banking,xxx,,UMI-1,T1-CCT/Frontliner,,,,
350.0,UMI-2,True,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Inquiry,Mitra UMI Menanyakan Informasi Fee Transaksi,Mitra UMI Menanyakan Informasi Fee Transaksi,1.0,"1. Disbursment
2. Loan quality fee",0,,No Change,,Very Low,0 ~ 2,0.0,1.0,New Case Type - Sub: disbursement; loan quality fee,T1 - Agent CCT/Frontliner,1.0,,,,,1.0,0.0,Done,,,,,1A,Regular Banking,xxx,,UMI-2,T1-CCT/Frontliner,,,,
351.0,UMI-3,True,Ultra Micro,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Mitra UMI Komplain Fee Transaksi Belum Masuk ke Rekening BRI,Mitra UMI Komplain Fee Transaksi Belum Masuk ke Rekening BRI,0.0,,0,,No Change,,Very Low,0 ~ 2,0.0,1.0,New Case Type -,T3.1 - UMI,1.0,,,3.0,,4.0,3.0,Done,,,,,1B,Regular Banking,xxx,,UMI-3,T3.1-UMI,T3.1-UMI,,,
34.0,1710,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Cicilan Promo,Nasabah Mengajukan Cicilan Promo,0.0,,0,,Move to Resolution Center,Propose to Delete,Very Low,0 ~ 2,0.0,7.0,Proposed to embed into 1707,,1.0,,,,,1.0,0.0,Done,KKD-OPS-MSU,,,,n.a,,xxx,,1710,,,,,
39.0,1716,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Cicilan 12 bln (Bring 12 bln),Nasabah Mengajukan Cicilan 12 Bulan,0.0,,0,,Move to Resolution Center,Propose to Delete,Very Low,0 ~ 2,0.0,7.0,Proposed to embed into 1707,,1.0,,,,,1.0,0.0,Done,KKD-OPS-MSU,,,,n.a,,xxx,,1716,,,,,
56.0,2203,False,Resolution Center,Individu Umum,Loans,Kartu Kredit,Request,Permintaan blokir Kartu Kredit karena transaksi mencurigakan,Nasabah Mengajukan Pemblokiran Kartu Kredit Karena Sanggahan Transaksi,0.0,,0,,Move to Resolution Center,Move to CCT,Very Low,0 ~ 2,1.0,0.0,"Tidak dipakai Agent, langsung ke BO tapi akan dibuat ke 2201",,1.0,,,1.0,,6.0,5.0,Done,KKD-CRI-DATAM,,,,n.a,,xxx,,2203,,,,,
91.0,4214,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Perubahan No HP/TLP pada Kartu Kredit Utama,Nasabah Mengajukan Perubahan No HP/TLP pada Kartu Kredit Utama,0.0,,1,"1. surat pernyataan
2. ktp
3. kartu kredit",Move to Resolution Center,,Medium,6 ~ 10,6.0,3.0,Proposed to merge with 4204,,1.0,,,,,1.0,0.0,Done,KKD-AKK-PLTNM,,,,n.a,,xxx,,4214,,,,,
97.0,4306,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Kartu Kredit Rusak / Salah Nama,Nasabah Komplain Kartu Kredit Rusak/Salah Nama,0.0,,1,,Move to Resolution Center,,Medium,6 ~ 10,7.0,1.0,Proposed to merge with 2201 (kartu rusak) & salah nama (4202),,1.0,,,,,1.0,0.0,Done,KKD-CRI-DATAM,,,,n.a,,xxx,,4306,,,,,
126.0,7300,False,Resolution Center,Individu Umum,Loans,Kartu Kredit,Inquiry,"Biaya,Bunga, dan Biaya Keterlambatan (Kartu Kredit)","Nasabah Komplain Biaya, Bunga, dan Biaya Keterlambatan Kartu Kredir",0.0,,0,,Move to Resolution Center,Move to CCT,Very Low,0 ~ 2,0.0,3.0,Proposed to merge with 5100,,1.0,,,,,1.0,0.0,Done,KKD-OPS-MSU,,,,n.a,,xxx,,7300,,,,,
,8116,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Telkom,Nasabah komplain terkait pembayaran telkom yang belum diterima,,,1,,,Propose to Delete,,,3.0,3.0,Done,,1.0,,,3.0,,4.0,3.0,,TRB,,,,n.a,,xxx,,8116,,,,,
,8117,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Cellular,Nasabah komplain terkait pembayaran pasca bayar cellular yang belum diterima,,,1,,,Propose to Delete,,,3.0,3.0,Done,,1.0,,,3.0,,4.0,3.0,,TRB,,,,n.a,,xxx,,8117,,,,,
,8119,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Pembayaran Semen Indonesia (Khusus Nasabah),Nasabah komplain terkait pembayaran Semen Indonesia (Khusus Nasabah) yang belum diterima,,,1,,,Propose to Delete,,,3.0,3.0,Done,,1.0,,,3.0,,4.0,3.0,,TRB,,,,n.a,,xxx,,8119,,,,,
,8120,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Pupuk Indonesia (Khusus Nasabah),Nasabah komplain terkait pembayaran Pupuk Indonesia (Khusus Nasabah) yang belum diterima,,,1,,,Propose to Delete,,,3.0,3.0,Done,,1.0,,,3.0,,4.0,3.0,,TRB,,,,n.a,,xxx,,8120,,,,,
,8121,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade PLN,Nasabah komplain terkait pembayaran pasca bayar PLN yang belum diterima,,,1,,,Propose to Delete,,,3.0,3.0,Done,,1.0,,,3.0,,4.0,3.0,,TRB,,,,n.a,,xxx,,8121,,,,,
,8122,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade BPJS Ketenagakerjaan,Nasabah komplain terkait double pembayaran BPJS Ketenagakerjaan,,,1,,,Propose to Delete,,,3.0,3.0,Done,,1.0,,,3.0,,4.0,3.0,,TRB,,,,n.a,,xxx,,8122,,,,,
145.0,8123,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade BPJS Kesehatan,Nasalah Komplain Terkait Double Pembayaran BPS Kesehatan,0.0,,0,,Move to Resolution Center,,Very Low,0 ~ 2,1.0,3.0,,,1.0,,,,,1.0,0.0,Done,TRB,,,,n.a,,xxx,,8123,,,,,
,8406,True,Funding & Retail Payment,All,Transaction Banking,Transaction Solution,Complaint - Transaction,Chargeback Kartu Debit yang Bertransaksi di e-Commerce,Chargeback Kartu Debit yang Bertransaksi di e-Commerce,1.0,"1. Debit online gagal saldo berkurang
2. Sanggahan transaksi debit online",0,"1. Form Sanggahan
2. Ktp
3. Kartu debit",,,,,,,Call type internal NFT - FST,T3.1 - FST(TSC),1.0,,,15.0,,16.0,15.0,,FST-TSC,,,,n.a,Regular Banking,"Nasabah melakukan transaksi online di e-Commerce dengan kartu debit BRI gagal, namun saldo berkurang : 
Nama merchant  : (nama Toko serta wilayah)
Jumlah nominal :  Rp. …
Sebanyak         : …  kali
Gagal di trx yang ke : _
Tanggal   : …
Pukul   : … wib
Keterangan / Respon : (yang diterima dari ecommerce)
Nomor ponsel yang bisa dihubungi :
Keterangan tambahan : …
(Spt: nasabah sudah lakukan pembayaran metode Lain)
Mohon Bantuan tindak lanjut
Terima kasih",,8406,T3.1-FST(TSC),T3.1-FST(TSC),,,
196.0,8612,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Merchant - Penarikan EDC,Unit Kerja Mengajukan Penarikan Mesin EDC Merchant,0.0,,0,,No Change,"Propose to Deleted, MMS",Extremely High,21 ~ 70,21.0,7.0,,,,1.0,6.0,1.0,,8.0,7.0,Done,RPT-MIM,,,,n.a,,xxx,,8612,,,,,
197.0,8613,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Penutupan TID,Unit Kerja Mengajukan Penutupan TID Mesin EDC Merchant,0.0,,0,,No Change,"Propose to Deleted, MMS",Extremely High,21 ~ 70,24.0,7.0,,,,1.0,7.0,,,8.0,7.0,Done,RPT-MIM,,,,n.a,,xxx,,8613,,,,,
198.0,8614,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Perubahan Implementor,Unit Kerja Mengajukan Perubahan Impementor Mesin EDC Merchant,0.0,,0,,No Change,"Propose to Deleted, MMS",Extremely High,21 ~ 70,21.0,7.0,,,,1.0,1.0,,,2.0,1.0,Done,RPT-MIM,,,,n.a,,xxx,,8614,,,,,
204.0,8621,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Perubahan data,Merchant Mengajukan Perubahan Data Merchant,0.0,,0,,No Change,"Propose to Deleted, MMS",Extremely High,21 ~ 70,31.0,7.0,,,1.0,,1.0,2.0,,4.0,3.0,Done,RPT-MIM,,,,n.a,,xxx,,8621,,,,,
205.0,8622,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Penutupan MID,Unit Kerja Mengajukan Penutupan MID Mesin EDC Merchant,0.0,,0,,No Change,"Propose to Deleted, MMS",Extremely High,21 ~ 70,31.0,7.0,,,,1.0,7.0,,,8.0,7.0,Done,RPT-MIM,,,,n.a,,xxx,,8622,,,,,
209.0,8626,False,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant - Transaksi Debit BRI - Refund double posting (kendala system),Merchant Mengajukan Refund Double Posting,0.0,,0,,Move to Resolution Center,,Extremely High,21 ~ 70,29.0,2.0,propose to embed to 8627,,1.0,,,4.0,1.0,6.0,5.0,Done,RPT-MCO,,,,n.a,,xxx,,8626,,,,,
,8644,False,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,BRILink - Perangkat - Tidak dapat melakukan transaksi,Agen BRILink Komplain Tidak Dapat Melakukan Transaksi,,,0,,,Propose to Delete. Move to 8640,,,,,"langsung via MMS, SLA di MMS",,,,,,,,,,BBD-ORR,,,,n.a,,xxx,,8644,,,,,
,8645,False,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,BRILink - Perangkat - Kerusakan EDC/Perangkat pendukung,Agen BRILink  Komplain Kerusakan EDC/Perangkat pendukung,,,0,,,Propose to Delete. Move to 8640,,,,,"langsung via MMS, SLA di MMS",,,,,,,,,,BBD-ORR,,,,n.a,,xxx,,8645,,,,,
221.0,8701,False,Resolution Center,Individu Umum,Servicing,Kartu Debit,Request,Blokir Kartu ATM karena kartu hilang,Nasabah Mengajukan Blokir Kartu Hilang,0.0,,0,,Move to Resolution Center,,Very Low,0 ~ 2,0.0,0.0,Proposed to merge with 8405,,1.0,,,,,1.0,0.0,Done,LCC-CCTCALL,,,,n.a,,xxx,,8701,,,,,
252.0,8949,False,Resolution Center,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pengajuan Briguna Digital Sistem Timeout,Pengajuan Briguna Digital Sistem Timeout,0.0,,1,1. Screen Shot aplikasi briguna digital,Move to Resolution Center,Move to CCT,Medium,6 ~ 10,6.0,19.0,Proposed to merge as sub in 8940,,1.0,,,,,1.0,0.0,Done,DCE,,,,n.a,,xxx,,8949,,,,,
253.0,8950,False,Digital Banking,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pengajuan Briguna Digital Wajah Tidak Terdeteksi,Pengajuan Briguna Digital Wajah Tidak Terdeteksi,0.0,,1,1. Screen Shot aplikasi briguna digital,Move to Resolution Center,,Medium,6 ~ 10,6.0,19.0,Proposed to merge as sub in 8940,,1.0,,,,,1.0,0.0,Done,DCE,,,,n.a,,xxx,,8950,,,,,
254.0,8951,False,Digital Banking,UMKM,Loans,"KPR, KUR, KMK, KI",Platform & Device Support,KECEKU Fitur Suplesi Otomatis KUPEDES,KECEKU Fitur Suplesi Otomatis KUPEDES,0.0,,0,,No Change,Propose to Delete,Very Low,0 ~ 2,0.0,2.0,New Case Type - Perlu konfirmasi dengan Team Terkait DDB,,1.0,,,1.0,,3.0,2.0,Done,DCE,,,,n.a,,xxx,,8951,,,,,
255.0,8952,False,Digital Banking,UMKM,Servicing,Senyum Mobile,Platform & Device Support,Aplikasi SenyuM Mobile,Aplikasi SenyuM Mobile,1.0,,0,,No Change,Propose to Delete,Very Low,0 ~ 2,0.0,10.0,New Case Type -,,1.0,,,2.0,,11.0,10.0,Done,DCE,,,,n.a,,xxx,,8952,,,,,
256.0,8953,False,Digital Banking,UMKM,Savings,Deposito,Complaint - Non-Transaction,Tabungan Emas via SenyuM Mobile,Nasabah Komplain Gagal Pembukaan Rekening Tabungan Emas atau Gagal Top Pp Namun Saldo Terdebet,0.0,,0,,No Change,Propose to Deleted: Include ke 8952 Breakdown,Very Low,0 ~ 2,1.0,10.0,New Case Type - Perlu konfirmasi dengan Team Terkait DDB & UMI,,1.0,,,2.0,,11.0,10.0,Done,DCE,,,,n.a,,xxx,,8953,,,,,
257.0,8985,False,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Inquiry,Informasi Status Transaksi Merchant,Informasi Status Transaksi Merchant,0.0,,0,,Move to Resolution Center,,Very Low,0 ~ 2,0.0,14.0,Merge to 8620,,1.0,,,,,1.0,0.0,Done,LCC-CCTCALL,,,,n.a,,xxx,,8985,,,,,
267.0,8106-1*,False,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,Claim yang belum terbayarkan ke nasabah,"Nasabah Komplain Claim DPLK Belum Terbayarkan, Nasabah Menanyakan Terkait Progress Perubahan Jenis Investasi",0.0,,0,,No Change,,Very Low,0 ~ 2,0.0,0.0,New Case Type -,T1 - Agent CCT/Frontliner,1.0,,,9.0,,10.0,9.0,Done,,,,,n.a,,xxx,,8106-1*,T1-CCT/Frontliner,,,,
270.0,8106-2*,False,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,Penarikan sebagian yang belum terbayarkan ke nasabah,Nasabah Komplain Penarikan Sebagian Belum Terbayarkan,1.0,,0,,No Change,,Very Low,0 ~ 2,10.0,10.0,New Case Type -,,1.0,,,9.0,,10.0,9.0,Done,,,,,n.a,,xxx,,8106-2*,,,,,
271.0,8106-3*,False,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,Dana pengalihan DPLK belum masuk,Nasabah Komplain Dana Pengalihan Masuk/Keluar Belum Berhasil,1.0,,0,,No Change,,Very Low,0 ~ 2,10.0,10.0,New Case Type -,,1.0,,,9.0,,10.0,9.0,Done,,,,,n.a,,xxx,,8106-3*,,,,,
272.0,8106-4*,False,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,DPLK sudah close namun iuran Rutin masih tertagih (possible to delete),Nasabah Komplain Iuran DPLK Belum Masuk ke Rekening DPLK,0.0,,0,,No Change,,Very Low,0 ~ 2,0.0,0.0,New Case Type -,,1.0,,,5.0,,6.0,5.0,Done,,,,,n.a,,xxx,,8106-4*,,,,,
273.0,8106-5*,False,Investment Service,Individu Umum,Investment,DPLK,Request,Pengiriman Ulang Portofolio/E-Statement DPLK,Nasabah Mengajukan Pengiriman Ulang Portfolio/E-Statement DPLK,0.0,,0,,No Change,,Very Low,0 ~ 2,1.0,1.0,New Case Type - Menunggu Kewenangan dari INV,,1.0,,,,,1.0,0.0,Done,,,,,n.a,,xxx,,8106-5*,,,,,
274.0,8106-6*,False,Investment Service,Individu Umum,Investment,DPLK,Request,Nasabah Mengajukan bukti potong pajak pembayaran DPLK,Nasabah Mengajukan bukti potong pajak pembayaran DPLK,0.0,,0,,No Change,,Very Low,0 ~ 2,1.0,1.0,New Case Type - Menunggu Kewenangan dari INV,,1.0,,,,,1.0,0.0,Done,,,,,n.a,,xxx,,8106-6*,,,,,
304.0,TRB-18,False,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Kenaikan Limit,Nasabah Mengajukan Kenaikan Limit,0.0,,0,,No Change,Propose to Delete,Very Low,0 ~ 2,0.0,0.0,New Case Type -,,1.0,,,1.0,,2.0,1.0,Done,,,,,n.a,,xxx,,TRB-18,,,,,
326.0,TRB-38,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Perbedaan Exchange Rate Pada Saat Transaksi Pembelian Valuta Asing,Nasabah Komplain Perbedaan Exchange Rate Pada Saat Transaksi Pembelian Valuta Asing,0.0,,0,,No Change,Proposed to delete,Very Low,0 ~ 2,0.0,0.0,New Case Type -,,1.0,,,1.0,,2.0,1.0,Partially Done,,,,,n.a,,xxx,,TRB-38,,,,,
5.0,1007,False,Digital Banking,Individu Umum,Loans,KTA - Digital,Fraud / Suspicious Transactions,CERIA - Permintaan Blokir karena transaksi mencurigakan,CERIA - Permintaan Blokir karena transaksi mencurigakan,0.0,Yes,No,No,Move to Resolution Center,,Very Low,0 ~ 2,1.0,2.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,DCE,,,,,,xxx,,1007,,,,,
21.0,1039,False,Digital Banking,Individu Umum,Loans,KTA - Digital,Complaint - Transaction,CERIA - Komplain Transaksi Tertagih 2 Kali,CERIA - Komplain Transaksi Tertagih 2 Kali,0.0,Yes,Yes,No,No Change,,Low,3 ~ 5,3.0,1.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,DCE,,,,,,xxx,,1039,,,,,
22.0,1040,False,Resolution Center,Individu Umum,Loans,KTA - Digital,Complaint - Transaction,CERIA - Lainnya (proposed to change into specific case),CERIA - Lainnya (proposed to change into specific case),0.0,Yes,No,No,Move to Resolution Center,,Low,3 ~ 5,2.0,19.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,DCE,,,,,,xxx,,1040,,,,,
24.0,1102,False,Resolution Center,All,All,All,Request,Menanyakan Pengiriman dok / Data Tambahan (follow up permintaan dokumen ),Menanyakan Pengiriman dok / Data Tambahan (follow up permintaan dokumen ),0.0,Yes,No,No,Move to Resolution Center,,Very Low,0 ~ 2,0.0,1.0,Proposed to delete embbed with specific case type,T2.1 - CRS,1.0,1.0,,,,2.0,1.0,Done,KKD-AKK-SSU,,,,,,xxx,,1102,T2.1-CRS,T2.1-CRS,,,
25.0,1200,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pembatalan Aplikasi (produk kartu kredit),Pembatalan Aplikasi (produk kartu kredit),0.0,Yes,No,No,Move to Resolution Center,,Very Low,0 ~ 2,1.0,14.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,KKD-CRI-APLIK,,,,,,xxx,,1200,,,,,
31.0,1212,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Aktivasi kartu Kredit yang sudah lebih dari 6 bulan,Nasabah Mengajukan Aktivasi Kartu Kredit yang Sudah Lebih dari 6 Bulan,0.0,Yes,No,No,Move to Resolution Center,,Very Low,0 ~ 2,1.0,3.0,Proposed to delete menunggu surat dari divisi CDD/SCD,T3.1 - CDD,1.0,,,,,1.0,0.0,Done,KKD-CRI-DATAM,,,,,,xxx,,1212,T3.1-CDD,T3.1-CDD,,,
54.0,1820,False,Resolution Center,Individu Umum,Loans,Kartu Kredit,Inquiry,Penukaran Poin Kartu Kredit,Penukaran Poin Kartu Kredit,0.0,Yes,No,No,Move to Resolution Center,,High,11 ~ 15,11.0,0.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,KKD-PBK-KKPBK,,,,,,xxx,,1820,,,,,
66.0,2301,False,Resolution Center,Individu Umum,Loans,Kartu Kredit,Platform & Device Support,Transaksi Kartu Kredit ditolak karena sistem Eror,Transaksi Kartu Kredit ditolak karena sistem Eror,0.0,Yes,No,No,Move to Resolution Center,,Very Low,0 ~ 2,1.0,0.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,LCC-CCTCALL,,,,,,xxx,,2301,,,,,
97.0,4217,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengkinian data QRIS KK - Normal,Nasabah Mengajukan Pengkinian Data QRIS Kartu Kredit karena kartu kredit tidak muncul di BRImo,0.0,,No,No,Move to Resolution Center,- Masih dipakai dan tidak perlu dihapus,Low,3 ~ 5,4.0,14.0,Proposed to delete,T3.1 - CDD(CLF-1 DATAM),1.0,,,10.0,,11.0,10.0,Done,KKD-CRI-DATAM,,,,,,xxx,,4217,T3.1-CDD(CLF-1DATAM),T3.1-CDD(CLF-1DATAM),,,
99.0,4303,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Non-Transaction,Pengiriman Billing Statement Kartu Kredit,Pengiriman Billing Statement Kartu Kredit,0.0,Yes,No,No,Move to Resolution Center,,Low,3 ~ 5,2.0,5.0,Proposed to delete,"T3.1 - CDD(OPS Delivery), T5.1 - Vendor",1.0,,,,,1.0,0.0,Done,KKD-OPS-DELIVERY,,,,,,xxx,,4303,"T3.1-CDD(OPSDelivery),T5.1-Vendor",T3.1-CDD(OPSDelivery),T5.1-,,
110.0,5301,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Layanan Proses Kartu Add On Kartu kredit,Layanan Proses Kartu Add On Kartu kredit,0.0,Yes,No,No,Move to Resolution Center,,Low,3 ~ 5,3.0,5.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,KKD-CRI-LIMIT,,,,,,xxx,,5301,,,,,
122.0,6404,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Penutupan Kartu Kredit dengan Tagihan Menunggak,Nasabah Menunggak Mengajukan Penutupan Kartu Kredit,0.0,Yes,Yes,No,No Change,,Medium,6 ~ 10,5.0,14.0,Proposed to Delete,,1.0,,,,,1.0,0.0,Done,KKD-CLL-HC,,,,,,xxx,,6404,,,,,
139.0,8002,False,Resolution Center,All,"Savings, Transaction Banking","Tabungan, Cash Management, Payment Solutions, Mobile Banking, Internet Banking",Third Party Support,Bansos - KPM Gagal Tarik Tunai di E-Channel,Bansos - KPM Gagal Tarik Tunai di E-Channel,0.0,Yes,No,No,Move to Resolution Center,,Extremely High,21 ~ 70,25.0,10.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,LCC-CCTNIK,,,,,,xxx,,8002,,,,,
158.0,8206,False,Resolution Center,UMKM,Loans,KUR,Third Party Support,Bantuan bagi Pelaku Usaha Mikro / BPUM,Bantuan bagi Pelaku Usaha Mikro / BPUM,0.0,Yes,No,No,Move to Resolution Center,,Medium,6 ~ 10,9.0,0.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,LCC-CCTNIK,,,,,,xxx,,8206,,,,,
160.0,8208,False,Resolution Center,Individu Umum,Savings,Debit Card,Complaint - Non-Transaction,Cleansing kartu Debit menjadi Ber Chip,Cleansing kartu Debit menjadi Ber Chip,1.0,Yes,No,No,Move to Resolution Center,Move to CCT,Very Low,0 ~ 2,0.0,0.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,LCC-CCTCALL,,,,,,xxx,,8208,,,,,
163.0,8219,False,Resolution Center,Individu Umum,Savings,Debit Card,Complaint - Non-Transaction,Transaksi Dengan Debit Card Ditolak,Transaksi Dengan Debit Card Ditolak,0.0,Yes,No,No,Move to Resolution Center,,Low,3 ~ 5,4.0,0.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,LCC-CCTCALL,,,,,,xxx,,8219,,,,,
170.0,8402,False,Resolution Center,Individu Umum,Savings,Debit Card,Complaint - Non-Transaction,Kartu ATM Selalu Gagal Apabila Digunakan Transaksi,Kartu ATM Selalu Gagal Apabila Digunakan Transaksi,0.0,Yes,No,No,Move to Resolution Center,,Very Low,0 ~ 2,1.0,0.0,Proposed to delete,,1.0,,,,,1.0,0.0,Done,RPT-MCH,,,,,,xxx,,8402,,,,,
