No,Case Types,Active,User Grouping_New,Segment,Product,Sub Product,Case Category,Old Case Description,New Case Description,Required Sub-Description,Sub,Doc Intake,List Kebutuhan Dokumen,Agent SCC,Eskalasi Team 1 Full,Eskalasi Team 2 Full,Eskalasi Team 3 Full,Eskalasi Team 4 Full,Agent CCT/Frontliner,OLA Eskalasi team 1,OLA Eskalasi team 2,OLA Eskalasi team 3,OLA Eskalasi team 4,Total SLA,New SLA,Detail BRICare,external_id,Unnamed: 28
377,8951,FALSE,Digital Banking,UMKM,Loans,"KPR, KUR, KMK, KI",Platform & Device Support,KECEKU Fitur Suplesi Otomatis KUPEDES,KECEKU Fitur Suplesi Otomatis KUPEDES,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,1.0,,,3,2,xxx,8951,
378,8952,FALSE,Digital Banking,UMKM,Servicing,Senyum Mobile,Platform & Device Support,Aplikasi SenyuM Mobile,Aplikasi SenyuM Mobile,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,2.0,8.0,,,11,10,xxx,8952,
379,8953,FALSE,Digital Banking,UMKM,Savings,Deposito,Complaint - Non-Transaction,Tabungan Emas via SenyuM Mobile,Nasabah Komplain Gagal Pembukaan Rekening Tabungan Emas atau Gagal Top Pp Namun Saldo Terdebet,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,2.0,8.0,,,11,10,xxx,8953,
380,8985,FALSE,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Inquiry,Informasi Status Transaksi Merchant,Informasi Status Transaksi Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8985,
381,8106-1*,FALSE,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,Claim yang belum terbayarkan ke nasabah,"Nasabah Komplain Claim DPLK Belum Terbayarkan, Nasabah Menanyakan Terkait Progress Perubahan Jenis Investasi",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,9.0,,,,10,9,xxx,8106-1*,
382,8106-2*,FALSE,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,Penarikan sebagian yang belum terbayarkan ke nasabah,Nasabah Komplain Penarikan Sebagian Belum Terbayarkan,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,9.0,,,,10,9,xxx,8106-2*,
383,8106-3*,FALSE,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,Dana pengalihan DPLK belum masuk,Nasabah Komplain Dana Pengalihan Masuk/Keluar Belum Berhasil,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,9.0,,,,10,9,xxx,8106-3*,
384,8106-4*,FALSE,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,DPLK sudah close namun iuran Rutin masih tertagih (possible to delete),Nasabah Komplain Iuran DPLK Belum Masuk ke Rekening DPLK,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,5.0,,,,6,5,xxx,8106-4*,
385,8106-5*,FALSE,Investment Service,Individu Umum,Investment,DPLK,Request,Pengiriman Ulang Portofolio/E-Statement DPLK,Nasabah Mengajukan Pengiriman Ulang Portfolio/E-Statement DPLK,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8106-5*,
386,8106-6*,FALSE,Investment Service,Individu Umum,Investment,DPLK,Request,Nasabah Mengajukan bukti potong pajak pembayaran DPLK,Nasabah Mengajukan bukti potong pajak pembayaran DPLK,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8106-6*,
387,TRB-18,FALSE,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Kenaikan Limit,Nasabah Mengajukan Kenaikan Limit,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,,,,2,1,xxx,TRB-18,
388,TRB-38,FALSE,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Perbedaan Exchange Rate Pada Saat Transaksi Pembelian Valuta Asing,Nasabah Komplain Perbedaan Exchange Rate Pada Saat Transaksi Pembelian Valuta Asing,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,,,,2,1,xxx,TRB-38,
389,1007,FALSE,Digital Banking,Individu Umum,Loans,KTA - Digital,Fraud / Suspicious Transactions,CERIA - Permintaan Blokir karena transaksi mencurigakan,CERIA - Permintaan Blokir karena transaksi mencurigakan,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1007,
390,1039,FALSE,Digital Banking,Individu Umum,Loans,KTA - Digital,Complaint - Transaction,CERIA - Komplain Transaksi Tertagih 2 Kali,CERIA - Komplain Transaksi Tertagih 2 Kali,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1039,
391,1040,FALSE,Resolution Center,Individu Umum,Loans,KTA - Digital,Complaint - Transaction,CERIA - Lainnya (proposed to change into specific case),CERIA - Lainnya (proposed to change into specific case),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1040,
392,1102,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Request,Menanyakan Pengiriman dok / Data Tambahan (follow up permintaan dokumen ),Menanyakan Pengiriman dok / Data Tambahan (follow up permintaan dokumen ),0.0,,,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,1.0,,,,2,1,xxx,1102,
393,1200,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pembatalan Aplikasi (produk kartu kredit),Pembatalan Aplikasi (produk kartu kredit),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1200,
394,1212,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Aktivasi kartu Kredit yang sudah lebih dari 6 bulan,Nasabah Mengajukan Aktivasi Kartu Kredit yang Sudah Lebih dari 6 Bulan,0.0,,,,Agent CCT/Frontliner,"Card, Digital Lending & Assets Product",,,,1.0,,,,,1,0,xxx,1212,
395,1820,FALSE,Resolution Center,Individu Umum,Loans,Kartu Kredit,Inquiry,Penukaran Poin Kartu Kredit,Penukaran Poin Kartu Kredit,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1820,
396,2301,FALSE,Resolution Center,Individu Umum,Loans,Kartu Kredit,Platform & Device Support,Transaksi Kartu Kredit ditolak karena sistem Eror,Transaksi Kartu Kredit ditolak karena sistem Eror,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,2301,
397,4217,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengkinian data QRIS KK - Normal,Nasabah Mengajukan Pengkinian Data QRIS Kartu Kredit karena kartu kredit tidak muncul di BRImo,0.0,,,,Agent CCT/Frontliner,CDD - Clf-1 Credit Card Init - DATAM,,,,1.0,10.0,,,,11,10,xxx,4217,
398,4303,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Non-Transaction,Pengiriman Billing Statement Kartu Kredit,Pengiriman Billing Statement Kartu Kredit,0.0,,,,Agent CCT/Frontliner,CDD - Business Operation Team - Delivery,Vendor,,,1.0,,,,,1,0,xxx,4303,
399,5301,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Layanan Proses Kartu Add On Kartu kredit,Layanan Proses Kartu Add On Kartu kredit,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,5301,
400,6404,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Penutupan Kartu Kredit dengan Tagihan Menunggak,Nasabah Menunggak Mengajukan Penutupan Kartu Kredit,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,6404,
401,8002,FALSE,Resolution Center,Individu Umum,Transaction Banking,"Tabungan, Cash Management, Payment Solutions, Mobile Banking, Internet Banking",Third Party Support,Bansos - KPM Gagal Tarik Tunai di E-Channel,Bansos - KPM Gagal Tarik Tunai di E-Channel,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8002,
402,8206,FALSE,Resolution Center,UMKM,Loans,KUR,Third Party Support,Bantuan bagi Pelaku Usaha Mikro / BPUM,Bantuan bagi Pelaku Usaha Mikro / BPUM,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8206,
403,8208,FALSE,Resolution Center,Individu Umum,Savings,Debit Card,Complaint - Non-Transaction,Cleansing kartu Debit menjadi Ber Chip,Cleansing kartu Debit menjadi Ber Chip,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8208,
404,8219,FALSE,Resolution Center,Individu Umum,Savings,Debit Card,Complaint - Non-Transaction,Transaksi Dengan Debit Card Ditolak,Transaksi Dengan Debit Card Ditolak,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8219,
405,8402,FALSE,Resolution Center,Individu Umum,Savings,Debit Card,Complaint - Non-Transaction,Kartu ATM Selalu Gagal Apabila Digunakan Transaksi,Kartu ATM Selalu Gagal Apabila Digunakan Transaksi,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8402,
406,8417,FALSE,Resolution Center,Individu Umum,Savings,Debit Card,Inquiry,Nasabah Bank Lain Terdebet di ATM BRI (duplikasi dengan call type 8420),Nasabah Bank Lain Terdebet di ATM BRI (duplikasi dengan call type 8420),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8417,
407,8420,TRUE,Resolution Center,Individu Umum,Savings,Tabungan,Request,Permintaan Kunjungan UKO,Nasabah Mengajukan Permintaan Kunjungan UKO,0.0,,,,Agent CCT/Frontliner,Branch,,,,1.0,1.0,,,,2,1,"Merujuk nomor laporan	: 
Mohon bantuan kepada pihak Uker BRI	: 
Untuk melakukan service recovery dengan menghubungi atau melakukan kunjungan nasabah terkait hasil laporannya. 
Sebagai tambahan konfirmasi dalam kunjungan ke nasabah perlu memperhatikan informasi sebagai berikut:
No Hp nasabah	: 
Alamat nasabah	: 
Nominal transaksi: 
Kronologi	:

Hasil Tindak lanjut:

Demikian, untuk mendapat tindaklanjut Uker pada kesempatan pertama. 
Mohon UKO agar melakukan Close Tiket setelah kunjungan nasabah dilakukan.
Atas bantuan dan kerjasamanya, disampaikan terima kasih.",8420,
408,8421,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Complaint - Non-Transaction,Tidak Bisa Melakukan Registrasi Layanan yang Ada di BRI,Tidak Bisa Melakukan Registrasi Layanan yang Ada di BRI,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8421,
409,8444,FALSE,Resolution Center,Individu Umum,Transaction Banking,"Tabungan, Cash Management, Payment Solutions, Mobile Banking, Internet Banking",Third Party Support,Nasabah Bank Lain / Merchant Salah Transfer ke BRI,Nasabah Bank Lain Mengajukan Pengembalian Dana (Refund) akibat Salah Transfer ke BRI,0.0,,,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,1.0,1.0,3.0,,6,5,xxx,8444,
410,8504,FALSE,Resolution Center,Individu Umum,Savings,Debit Card,Inquiry,Kartu ATM Rusak,Kartu ATM Rusak,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8504,
411,8508,FALSE,Resolution Center,Individu Priority & Private,Loans,Kartu Kredit,Complaint - Non-Transaction,PIN Mailer Kartu Prioritas Tidak Jelas/ Bisa Digunakan /Belum Terima PIN,PIN Mailer Kartu Prioritas Tidak Jelas/ Bisa Digunakan /Belum Terima PIN,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8508,
412,8512,FALSE,Resolution Center,Individu Priority & Private,Loans,Kartu Kredit,Inquiry,Kartu ATM Terblokir Secara System,Kartu ATM Terblokir Secara System,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8512,
413,8601,FALSE,Resolution Center,Individu Umum,Savings,Internet Banking,Platform & Device Support,Internet Banking ( sunset channel),Internet Banking ( sunset channel),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8601,
414,8611,FALSE,Resolution Center,UMKM,Merchant Solutions,Payment Solutions,Request,Pengkinian Data Merchant,Pengkinian Data Merchant,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8611,
415,8617,FALSE,Resolution Center,UMKM,Merchant Solutions,Payment Solutions,Request,Merchant - Perangkat - Permintaan dokumen transaksi ke merchant,Merchant - Perangkat - Permintaan dokumen transaksi ke merchant,0.0,,,,Agent CCT/Frontliner,Funding & Retail Payment Strategy Div,,,,1.0,2.0,,,,3,2,xxx,8617,
416,8629,FALSE,Resolution Center,UMKM,Merchant Solutions,Payment Solutions,Complaint - Transaction,Merchant - Transaksi KK BRI/Kartu bank lain - Refund double posting (kendala system),Merchant - Transaksi KK BRI/Kartu bank lain - Refund double posting (kendala system),0.0,,,,Agent CCT/Frontliner,Funding & Retail Payment Strategy Div,,,,1.0,5.0,,,,6,5,xxx,8629,
417,8703,FALSE,Resolution Center,Individu Umum,Savings,Debit Card,Request,Enable / Disable Kartu ATM (kartu debit),Enable / Disable Kartu ATM (kartu debit),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8703,
418,8709,FALSE,Operational Risk,Korporasi,Transaction Banking,Cash Management,Fraud / Suspicious Transactions,Investigasi Indikasi Fraud Internal,Investigasi Indikasi Fraud Internal,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8709,
419,8714,FALSE,Resolution Center,Individu Umum,Savings,Electronic Money,Complaint - Non-Transaction,Komplain BRIZZI Fuel Card,Komplain BRIZZI Fuel Card,0.0,,,,Agent CCT/Frontliner,,,,,1.0,5.0,,,,6,5,xxx,8714,
420,8716,FALSE,Operational Risk,Korporasi,Transaction Banking,Cash Management,Fraud / Suspicious Transactions,Register Surat Bilateral Bank Lain (Penipuan),Register Surat Bilateral Bank Lain (Penipuan),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8716,
421,8802,FALSE,Resolution Center,Individu Umum,Investment,Bancassurance,Third Party Support,Permohonan Layanan Asuransi BRINS,Permohonan Layanan Asuransi BRINS,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8802,
422,8803,FALSE,Resolution Center,Individu Umum,Transaction Banking,"Tabungan, Cash Management, Payment Solutions, Mobile Banking, Internet Banking",Complaint - Transaction,Nasabah BRI gagal Transfer & terdebet ke Rek BRI Syariah,Nasabah BRI gagal Transfer & terdebet ke Rek BRI Syariah,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8803,
423,8903,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Third Party Support,Komplain Antar Bank,Komplain Antar Bank,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8903,
424,8904,FALSE,Resolution Center,Individu Umum,Savings,Tabungan,Third Party Support,Komplain Perhimpunan Dana Lainnya ( komplain terkait program kerjasama),Komplain Perhimpunan Dana Lainnya ( komplain terkait program kerjasama),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8904,
425,8910,FALSE,Funding & Retail Payment,Individu Umum,Savings,Giro,Complaint - Transaction,Komplain Kliring di Teller,Komplain Kliring di Teller,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8910,
426,8911,FALSE,Resolution Center,Individu Umum,Savings,Mobile Banking,Complaint - Transaction,Komplain BRImo Payment,Komplain BRImo Payment,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8911,
427,8914,FALSE,Resolution Center,Individu Umum,Transaction Banking,"Tabungan, Cash Management, Payment Solutions, Mobile Banking, Internet Banking",Platform & Device Support,Komplain Kios K (sunset channel),Komplain Kios K (sunset channel),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8914,
428,8918,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Products / Promotion Inquiry,Produk Kerjasama Lainnya,Produk Kerjasama Lainnya,0.0,,,,Agent CCT/Frontliner,,,,,1.0,1.0,,,,2,1,xxx,8918,
429,8926,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Customer Feedback / Sentiment Monitoring,Pengaduan di Media Cetak - terkait Pembayaran,Pengaduan di Media Cetak - terkait Pembayaran,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8926,
430,8928,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Customer Feedback / Sentiment Monitoring,Liputan Media Elektronik - terkait Pembayaran,Liputan Media Elektronik - terkait Pembayaran,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8928,
431,8929,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Customer Feedback / Sentiment Monitoring,Publikasi/Tulisan Di Tempat Umum - terkait Pembayaran,Publikasi/Tulisan Di Tempat Umum - terkait Pembayaran,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8929,
432,8930,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Customer Feedback / Sentiment Monitoring,Publikasi Negatif Lainnya - terkait Pembayaran,Publikasi Negatif Lainnya - terkait Pembayaran,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8930,
433,8931,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Customer Feedback / Sentiment Monitoring,Pengaduan di Media Cetak - tidak terkait Pembayaran,Pengaduan di Media Cetak - tidak terkait Pembayaran,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8931,
434,8933,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Customer Feedback / Sentiment Monitoring,Liputan Media Elektronik - tidak terkait Pembayaran,Liputan Media Elektronik - tidak terkait Pembayaran,0.0,,,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3,xxx,8933,
435,8947,FALSE,Digital Banking,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pengajuan Briguna digital NIK Tidak Terdaftar,Pengajuan Briguna digital NIK Tidak Terdaftar,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8947,
436,8948,FALSE,Digital Banking,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pengajuan Briguna Digital KTP/NPWP Tidak Sesuai atau Tidak Terbaca,Pengajuan Briguna Digital KTP/NPWP Tidak Sesuai atau Tidak Terbaca,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8948,
437,8981,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Third Party Support,Other Partners (propose to delete),Other Partners (propose to delete),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8981,
438,8982,FALSE,Funding & Retail Payment,UMKM,Merchant Solutions,EDC/QRIS,Complaint - Transaction,Transaksi QRIS Laporan dari Merchant,Transaksi QRIS Laporan dari Merchant,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8982,
439,8983,FALSE,Resolution Center,UMKM,Merchant Solutions,Payment Solutions,Request,Pembatalan Transaksi / Refund Merchant,Pembatalan Transaksi / Refund Merchant,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8983,
440,8984,FALSE,Resolution Center,UMKM,Merchant Solutions,Payment Solutions,Platform & Device Support,Status Mesin EDC tidak Bisa Digunakan,Status Mesin EDC tidak Bisa Digunakan,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8984,
441,8986,FALSE,Resolution Center,UMKM,Merchant Solutions,Payment Solutions,Complaint - Transaction,Pembayaran Settlement Merchant (gagal settlement),Pembayaran Settlement Merchant (gagal settlement),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,8986,
442,9001,FALSE,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Products / Promotion Inquiry,BRI Agro,BRI Agro,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,9001,
443,9999,FALSE,Resolution Center,Individu Umum,Savings,Electronic Money,Complaint - Transaction,Gagal Transaksi BRIZZI,Gagal Transaksi BRIZZI,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,9999,
444,1733,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Transaction,Poin kartu Infinite,Poin kartu Infinite,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1733,
445,4219,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pendaftaran QRIS Kartu Kredit Pemerintah secara Manual,Pendaftaran QRIS Kartu Kredit Pemerintah secara Manual,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,4219,
446,4206,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Kartu Kredit Baru Karena Pembayaran Tidak Lancar,Nasabah Mengajukan Kartu Kredit Baru Karena Pembayaran Tidak Lancar,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,4206,
447,1728,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Penukaran poin untuk iuran tahunan,Nasabah Mengajukan Penukaran Poin untuk Iuran Tahunan,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1728,
448,4300,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Non-Transaction,Belum terima PIN Kartu kredit dan PIN kartu Kredit Invalid,Nasabah Komplain Belum Terima PIN Kartu Kredit atau PIN Kartu Kredit Invalid,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,4300,
449,4309,FALSE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengiriman Kartu dari Anti Attrition,Pengiriman Kartu dari Anti Attrition,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,4309,
450,8604,TRUE,Resolution Center,Individu Umum,Servicing,Mobile Banking,Platform & Device Support,BRImo Permasalahan Human Error,Nasabah Komplain Terkait Masalah Human Error BRImo,1.0,"1. Gagal Unduh
2. Lupa Pin
3. Lupa User Id
4. Menu pada Aplikasi Brimo
5. Pembukaan Rekening Luar Negeri
6. Registrasi Brimo
7. Status Brimo
8. Update Versi
9. User Id Terblokir",0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,"Ch komplain tidak bisa menggunakan E-channel BRI
 Layanan : BRImo
 User id : …
 Sejak : …
 Jenis trx : …
 Error code yang diterima : …
 Sebanyak : … (Berapa kali)
 Status jaringan : Normal
 Merk Hp yang digunakan :
 Versi aplikasi BRImo yang digunakan :
 Versi Android/iOS yang digunakan :
 Keterangan : .
 
 (Copy status IB dari WBS)",8604,
451,999,TRUE,Resolution Center,Individu Umum,Servicing,Mobile Banking,Platform & Device Support,OOT - Interaksi Nasabah Melalui Sosial Media atau Email,OOT - Interaksi Nasabah Melalui Sosial Media atau Email,,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,999,
452,3200-1,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Penutupan Kartu Kredit Tambahan,Nasabah Mengajukan Penutupan Kartu Kredit Tambahan Blok L,0.0,,0.0,,Agent CCT/Frontliner,"CDD - Auth,Chrgbck & UserCo - OTO",CDD - Clf-1 Credit Card Init - DATAM,,,1.0,2.0,,,,3,2,"Nasabah mengajukan penutupan kartu kredit tambahan
 Alaan tutup kartu kredit :
 Probing yang dilakukan : …..
 
 Cantumkan alamat E-mail yang terdaftar (jika nasabah meminta surat keterangan Lunas atau surat penutupan Kartu).
 
 Mohon tindaklanjut
 Copy month profile & cur bal",3200-1,
453,3202-2,TRUE,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,"Permintaan Penutupan Kartu Kredit tanpa Anti Attrition, tidak ada tagihan",Nasabah Mengajukan Penutupan Kartu Kredit Tanpa Ada Tagihan Blok L,0.0,,0.0,,Agent CCT/Frontliner,"CDD - Auth,Chrgbck & UserCo - OTO",CDD - Clf-1 Credit Card Init - DATAM,,,1.0,1.0,,,,2,1,"Nasabah mengajukan penutupan kartu kredit
 Alasan tutup kartu kredit
 Saran/edukasi/probing yang sudah disampaikan: …..
 
 Cantumkan alamat E-mail yang terdaftar (jika nasabah meminta surat keterangan Lunas atau surat penutupan Kartu).
 
 Mohon tindaklanjut
 Copy month profile & cur bal",3202-2,
454,1023,FALSE,Resolution Center,Individu Umum,Loans,KTA - Digital,Request,CERIA - Akurasi Jumlah Tagihan Kartu Kredit,CERIA - Akurasi Jumlah Tagihan Kartu Kredit,,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,1023,
455,9801,FALSE,Resolution Center,Individu Umum,Loans,KTA - Digital,Request,COMPL TIDAK PUAS HASIL DISPUTE,COMPL TIDAK PUAS HASIL DISPUTE,,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0,xxx,9801,
