No,Case Types,Active,User Grouping_New,Segment,Product,Sub Product,Case Category,Old Case Description,New Case Description,Required Sub-Description,Sub,Doc Intake,List Kebutuhan Dokumen,Agent SCC,Eskalasi Team 1 Full,Eskalasi Team 2 Full,Eskalasi Team 3 Full,Eskalasi Team 4 Full,Agent CCT/Frontliner,OLA Eskalasi team 1,OLA Eskalasi team 2,OLA Eskalasi team 3,OLA Eskalasi team 4,Total SLA,New SLA,New SLA.1,Unnamed: 27,Detail BRICare,external_id
348.0,TRB-9,True,Transaction Banking,Korporasi,Servicing,Cash Management,Inquiry,Nasabah Menanyakan Pengajuan Pendaftaran Product Corporate Billing Management (BRI CBM) tidak disetujui,Nasabah Menanyakan Pengajuan Pendaftaran Product Corporate Billing Management (BRI CBM) tidak disetujui pada QLOLA Apps,0.0,,0.0,,Agent CCT/Frontliner,TRB - Operation & Help Desk,,,,1.0,1.0,,,,2,1.0,1.0,match,xxx,TRB-9
349.0,UMI-1,True,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Inquiry,"Calon Mitra UMI Menanyakan Cara, Syarat, dan Ketentuan mengenai Pengajuan Menjadi Mitra UMI","Calon Mitra UMI Menanyakan Cara, Syarat, dan Ketentuan mengenai Pengajuan Menjadi Mitra UMI",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,UMI-1
350.0,UMI-2,True,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Inquiry,Mitra UMI Menanyakan Informasi Fee Transaksi,Mitra UMI Menanyakan Informasi Fee Transaksi,1.0,"1. Disbursment
2. Loan quality fee",0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,UMI-2
351.0,UMI-3,True,Ultra Micro,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Mitra UMI Komplain Fee Transaksi Belum Masuk ke Rekening BRI,Mitra UMI Komplain Fee Transaksi Belum Masuk ke Rekening BRI,0.0,,0.0,,Agent CCT/Frontliner,Ultra Micro Business Division,,,,1.0,3.0,,,,4,3.0,3.0,match,xxx,UMI-3
34.0,1710,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Cicilan Promo,Nasabah Mengajukan Cicilan Promo,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,1710
39.0,1716,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Permintaan Cicilan 12 bln (Bring 12 bln),Nasabah Mengajukan Cicilan 12 Bulan,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,1716
56.0,2203,False,Resolution Center,Individu Umum,Loans,Kartu Kredit,Request,Permintaan blokir Kartu Kredit karena transaksi mencurigakan,Nasabah Mengajukan Pemblokiran Kartu Kredit Karena Sanggahan Transaksi,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,1.0,3.0,,6,5.0,5.0,match,xxx,2203
91.0,4214,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Perubahan No HP/TLP pada Kartu Kredit Utama,Nasabah Mengajukan Perubahan No HP/TLP pada Kartu Kredit Utama,0.0,,1.0,"1. Surat Pernyataan
2. KTP
3. Kartu Kredit",Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,4214
97.0,4306,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Kartu Kredit Rusak / Salah Nama,Nasabah Komplain Kartu Kredit Rusak/Salah Nama,0.0,,1.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,4306
126.0,7300,False,Resolution Center,Individu Umum,Loans,Kartu Kredit,Inquiry,"Biaya,Bunga, dan Biaya Keterlambatan (Kartu Kredit)","Nasabah Komplain Biaya, Bunga, dan Biaya Keterlambatan Kartu Kredir",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,7300
,8116,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Telkom,Nasabah komplain terkait pembayaran telkom yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3.0,3.0,match,xxx,8116
,8117,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Cellular,Nasabah komplain terkait pembayaran pasca bayar cellular yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3.0,3.0,match,xxx,8117
,8119,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Pembayaran Semen Indonesia (Khusus Nasabah),Nasabah komplain terkait pembayaran Semen Indonesia (Khusus Nasabah) yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3.0,3.0,match,xxx,8119
,8120,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade Pupuk Indonesia (Khusus Nasabah),Nasabah komplain terkait pembayaran Pupuk Indonesia (Khusus Nasabah) yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3.0,3.0,match,xxx,8120
,8121,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade PLN,Nasabah komplain terkait pembayaran pasca bayar PLN yang belum diterima,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3.0,3.0,match,xxx,8121
,8122,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade BPJS Ketenagakerjaan,Nasabah komplain terkait double pembayaran BPJS Ketenagakerjaan,,,1.0,,Agent CCT/Frontliner,,,,,1.0,3.0,,,,4,3.0,3.0,match,xxx,8122
145.0,8123,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Qlola Cash & Trade BPJS Kesehatan,Nasalah Komplain Terkait Double Pembayaran BPS Kesehatan,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8123
,8406,True,Funding & Retail Payment,Individu Umum,Transaction Banking,Transaction Solution,Complaint - Transaction,Chargeback Kartu Debit yang Bertransaksi di e-Commerce,Chargeback Kartu Debit yang Bertransaksi di e-Commerce,1.0,"1. Debit online gagal saldo berkurang
2. Sanggahan transaksi debit online",1.0,"1. Form Sanggahan
2. KTP
3. Kartu Debit",Agent CCT/Frontliner,FST - Transaction & Service Compliance,,,,1.0,15.0,,,,16,15.0,15.0,match,"Nasabah melakukan transaksi online di e-Commerce dengan kartu debit BRI gagal, namun saldo berkurang : 
Nama merchant  : (nama Toko serta wilayah)
Jumlah nominal :  Rp. …
Sebanyak         : …  kali
Gagal di trx yang ke : _
Tanggal   : …
Pukul   : … wib
Keterangan / Respon : (yang diterima dari ecommerce)
Nomor ponsel yang bisa dihubungi :
Keterangan tambahan : …
(Spt: nasabah sudah lakukan pembayaran metode Lain)
Mohon Bantuan tindak lanjut
Terima kasih",8406
196.0,8612,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,Merchant - Penarikan EDC,Unit Kerja Mengajukan Penarikan Mesin EDC Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,,1.0,6.0,1.0,,8,7.0,7.0,match,xxx,8612
197.0,8613,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Penutupan TID,Unit Kerja Mengajukan Penutupan TID Mesin EDC Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,,1.0,7.0,,,8,7.0,7.0,match,xxx,8613
198.0,8614,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Perubahan Implementor,Unit Kerja Mengajukan Perubahan Impementor Mesin EDC Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,,1.0,1.0,,,2,1.0,1.0,match,xxx,8614
204.0,8621,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Perubahan data,Merchant Mengajukan Perubahan Data Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,2.0,,,4,3.0,3.0,match,xxx,8621
205.0,8622,False,Funding & Retail Payment,UMKM,Transaction Banking,Merchant Solutions,Request,Merchant - Penutupan MID,Unit Kerja Mengajukan Penutupan MID Mesin EDC Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,,1.0,7.0,,,8,7.0,7.0,match,xxx,8622
209.0,8626,False,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Complaint - Transaction,Merchant - Transaksi Debit BRI - Refund double posting (kendala system),Merchant Mengajukan Refund Double Posting,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,4.0,1.0,,,6,5.0,5.0,match,xxx,8626
,8644,False,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,BRILink - Perangkat - Tidak dapat melakukan transaksi,Agen BRILink Komplain Tidak Dapat Melakukan Transaksi,,,0.0,,Agent CCT/Frontliner,,,,,,,,,,0,0.0,,match,xxx,8644
,8645,False,Brilink Network,UMKM,Transaction Banking,Merchant Solutions,Platform & Device Support,BRILink - Perangkat - Kerusakan EDC/Perangkat pendukung,Agen BRILink  Komplain Kerusakan EDC/Perangkat pendukung,,,0.0,,Agent CCT/Frontliner,,,,,,,,,,0,0.0,,match,xxx,8645
221.0,8701,False,Resolution Center,Individu Umum,Servicing,Kartu Debit,Request,Blokir Kartu ATM karena kartu hilang,Nasabah Mengajukan Blokir Kartu Hilang,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8701
252.0,8949,False,Resolution Center,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pengajuan Briguna Digital Sistem Timeout,Pengajuan Briguna Digital Sistem Timeout,0.0,,1.0,1. Screen Shot Aplikasi Briguna Digital,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8949
253.0,8950,False,Digital Banking,Individu Umum,Loans,KTA - Digital,Platform & Device Support,Pengajuan Briguna Digital Wajah Tidak Terdeteksi,Pengajuan Briguna Digital Wajah Tidak Terdeteksi,0.0,,1.0,1. Screen Shot Aplikasi Briguna Digital,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8950
254.0,8951,False,Digital Banking,UMKM,Loans,"KPR, KUR, KMK, KI",Platform & Device Support,KECEKU Fitur Suplesi Otomatis KUPEDES,KECEKU Fitur Suplesi Otomatis KUPEDES,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,1.0,,,3,2.0,2.0,match,xxx,8951
255.0,8952,False,Digital Banking,UMKM,Servicing,Senyum Mobile,Platform & Device Support,Aplikasi SenyuM Mobile,Aplikasi SenyuM Mobile,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,2.0,8.0,,,11,10.0,10.0,match,xxx,8952
256.0,8953,False,Digital Banking,UMKM,Savings,Deposito,Complaint - Non-Transaction,Tabungan Emas via SenyuM Mobile,Nasabah Komplain Gagal Pembukaan Rekening Tabungan Emas atau Gagal Top Pp Namun Saldo Terdebet,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,2.0,8.0,,,11,10.0,10.0,match,xxx,8953
257.0,8985,False,Resolution Center,UMKM,Transaction Banking,Merchant Solutions,Inquiry,Informasi Status Transaksi Merchant,Informasi Status Transaksi Merchant,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8985
267.0,8106-1*,False,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,Claim yang belum terbayarkan ke nasabah,"Nasabah Komplain Claim DPLK Belum Terbayarkan, Nasabah Menanyakan Terkait Progress Perubahan Jenis Investasi",0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,9.0,,,,10,9.0,9.0,match,xxx,8106-1*
270.0,8106-2*,False,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,Penarikan sebagian yang belum terbayarkan ke nasabah,Nasabah Komplain Penarikan Sebagian Belum Terbayarkan,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,9.0,,,,10,9.0,9.0,match,xxx,8106-2*
271.0,8106-3*,False,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,Dana pengalihan DPLK belum masuk,Nasabah Komplain Dana Pengalihan Masuk/Keluar Belum Berhasil,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,9.0,,,,10,9.0,9.0,match,xxx,8106-3*
272.0,8106-4*,False,Investment Service,Individu Umum,Investment,DPLK,Complaint - Transaction,DPLK sudah close namun iuran Rutin masih tertagih (possible to delete),Nasabah Komplain Iuran DPLK Belum Masuk ke Rekening DPLK,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,5.0,,,,6,5.0,5.0,match,xxx,8106-4*
273.0,8106-5*,False,Investment Service,Individu Umum,Investment,DPLK,Request,Pengiriman Ulang Portofolio/E-Statement DPLK,Nasabah Mengajukan Pengiriman Ulang Portfolio/E-Statement DPLK,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8106-5*
274.0,8106-6*,False,Investment Service,Individu Umum,Investment,DPLK,Request,Nasabah Mengajukan bukti potong pajak pembayaran DPLK,Nasabah Mengajukan bukti potong pajak pembayaran DPLK,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8106-6*
304.0,TRB-18,False,Transaction Banking,Korporasi,Servicing,Cash Management,Request,Nasabah Mengajukan Kenaikan Limit,Nasabah Mengajukan Kenaikan Limit,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,,,,2,1.0,1.0,match,xxx,TRB-18
326.0,TRB-38,False,Transaction Banking,Korporasi,Servicing,Cash Management,Complaint - Transaction,Nasabah Komplain Perbedaan Exchange Rate Pada Saat Transaksi Pembelian Valuta Asing,Nasabah Komplain Perbedaan Exchange Rate Pada Saat Transaksi Pembelian Valuta Asing,0.0,,0.0,,Agent CCT/Frontliner,,,,,1.0,1.0,,,,2,1.0,1.0,match,xxx,TRB-38
5.0,1007,False,Digital Banking,Individu Umum,Loans,KTA - Digital,Fraud / Suspicious Transactions,CERIA - Permintaan Blokir karena transaksi mencurigakan,CERIA - Permintaan Blokir karena transaksi mencurigakan,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,1007
21.0,1039,False,Digital Banking,Individu Umum,Loans,KTA - Digital,Complaint - Transaction,CERIA - Komplain Transaksi Tertagih 2 Kali,CERIA - Komplain Transaksi Tertagih 2 Kali,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,1039
22.0,1040,False,Resolution Center,Individu Umum,Loans,KTA - Digital,Complaint - Transaction,CERIA - Lainnya (proposed to change into specific case),CERIA - Lainnya (proposed to change into specific case),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,1040
24.0,1102,False,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Request,Menanyakan Pengiriman dok / Data Tambahan (follow up permintaan dokumen ),Menanyakan Pengiriman dok / Data Tambahan (follow up permintaan dokumen ),0.0,,,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,1.0,,,,2,1.0,1.0,match,xxx,1102
25.0,1200,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pembatalan Aplikasi (produk kartu kredit),Pembatalan Aplikasi (produk kartu kredit),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,1200
31.0,1212,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Aktivasi kartu Kredit yang sudah lebih dari 6 bulan,Nasabah Mengajukan Aktivasi Kartu Kredit yang Sudah Lebih dari 6 Bulan,0.0,,,,Agent CCT/Frontliner,"Card, Digital Lending & Assets Product",,,,1.0,,,,,1,0.0,0.0,match,xxx,1212
54.0,1820,False,Resolution Center,Individu Umum,Loans,Kartu Kredit,Inquiry,Penukaran Poin Kartu Kredit,Penukaran Poin Kartu Kredit,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,1820
66.0,2301,False,Resolution Center,Individu Umum,Loans,Kartu Kredit,Platform & Device Support,Transaksi Kartu Kredit ditolak karena sistem Eror,Transaksi Kartu Kredit ditolak karena sistem Eror,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,2301
97.0,4217,True,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Pengkinian data QRIS KK - Normal,Nasabah Mengajukan Pengkinian Data QRIS Kartu Kredit karena kartu kredit tidak muncul di BRImo,0.0,,,,Agent CCT/Frontliner,CDD - Clf-1 Credit Card Init - DATAM,,,,1.0,10.0,,,,11,10.0,10.0,match,xxx,4217
99.0,4303,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Complaint - Non-Transaction,Pengiriman Billing Statement Kartu Kredit,Pengiriman Billing Statement Kartu Kredit,0.0,,,,Agent CCT/Frontliner,CDD - Business Operation Team - Delivery,Vendor,,,1.0,,,,,1,0.0,0.0,match,xxx,4303
110.0,5301,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Layanan Proses Kartu Add On Kartu kredit,Layanan Proses Kartu Add On Kartu kredit,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,5301
122.0,6404,False,"Card, Digital Lending & Assset",Individu Umum,Loans,Kartu Kredit,Request,Penutupan Kartu Kredit dengan Tagihan Menunggak,Nasabah Menunggak Mengajukan Penutupan Kartu Kredit,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,6404
139.0,8002,False,Resolution Center,Individu Umum,Transaction Banking,"Tabungan, Cash Management, Payment Solutions, Mobile Banking, Internet Banking",Third Party Support,Bansos - KPM Gagal Tarik Tunai di E-Channel,Bansos - KPM Gagal Tarik Tunai di E-Channel,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8002
158.0,8206,False,Resolution Center,UMKM,Loans,KUR,Third Party Support,Bantuan bagi Pelaku Usaha Mikro / BPUM,Bantuan bagi Pelaku Usaha Mikro / BPUM,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8206
160.0,8208,False,Resolution Center,Individu Umum,Savings,Debit Card,Complaint - Non-Transaction,Cleansing kartu Debit menjadi Ber Chip,Cleansing kartu Debit menjadi Ber Chip,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8208
163.0,8219,False,Resolution Center,Individu Umum,Savings,Debit Card,Complaint - Non-Transaction,Transaksi Dengan Debit Card Ditolak,Transaksi Dengan Debit Card Ditolak,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8219
170.0,8402,False,Resolution Center,Individu Umum,Savings,Debit Card,Complaint - Non-Transaction,Kartu ATM Selalu Gagal Apabila Digunakan Transaksi,Kartu ATM Selalu Gagal Apabila Digunakan Transaksi,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8402
181.0,8417,False,Resolution Center,Individu Umum,Savings,Debit Card,Inquiry,Nasabah Bank Lain Terdebet di ATM BRI (duplikasi dengan call type 8420),Nasabah Bank Lain Terdebet di ATM BRI (duplikasi dengan call type 8420),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8417
184.0,8420,True,Resolution Center,Individu Umum,Savings,Tabungan,Request,Permintaan Kunjungan UKO,Nasabah Mengajukan Permintaan Kunjungan UKO,0.0,,,,Agent CCT/Frontliner,Branch - Unit Kerja,,,,1.0,1.0,,,,2,1.0,1.0,match,"Merujuk nomor laporan	: 
Mohon bantuan kepada pihak Uker BRI	: 
Untuk melakukan service recovery dengan menghubungi atau melakukan kunjungan nasabah terkait hasil laporannya. 
Sebagai tambahan konfirmasi dalam kunjungan ke nasabah perlu memperhatikan informasi sebagai berikut:
No Hp nasabah	: 
Alamat nasabah	: 
Nominal transaksi: 
Kronologi	:

Hasil Tindak lanjut:

Demikian, untuk mendapat tindaklanjut Uker pada kesempatan pertama. 
Mohon UKO agar melakukan Close Tiket setelah kunjungan nasabah dilakukan.
Atas bantuan dan kerjasamanya, disampaikan terima kasih.",8420
185.0,8421,False,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Complaint - Non-Transaction,Tidak Bisa Melakukan Registrasi Layanan yang Ada di BRI,Tidak Bisa Melakukan Registrasi Layanan yang Ada di BRI,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8421
200.0,8444,False,Resolution Center,Individu Umum,Transaction Banking,"Tabungan, Cash Management, Payment Solutions, Mobile Banking, Internet Banking",Third Party Support,Nasabah Bank Lain / Merchant Salah Transfer ke BRI,Nasabah Bank Lain Mengajukan Pengembalian Dana (Refund) akibat Salah Transfer ke BRI,0.0,,,,Agent CCT/Frontliner,SCC - Customer Resolution ,,,,1.0,1.0,1.0,3.0,,6,5.0,5.0,match,xxx,8444
203.0,8504,False,Resolution Center,Individu Umum,Savings,Debit Card,Inquiry,Kartu ATM Rusak,Kartu ATM Rusak,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8504
205.0,8508,False,Resolution Center,Individu Priority & Private,Loans,Kartu Kredit,Complaint - Non-Transaction,PIN Mailer Kartu Prioritas Tidak Jelas/ Bisa Digunakan /Belum Terima PIN,PIN Mailer Kartu Prioritas Tidak Jelas/ Bisa Digunakan /Belum Terima PIN,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8508
206.0,8512,False,Resolution Center,Individu Priority & Private,Loans,Kartu Kredit,Inquiry,Kartu ATM Terblokir Secara System,Kartu ATM Terblokir Secara System,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8512
207.0,8601,False,Resolution Center,Individu Umum,Savings,Internet Banking,Platform & Device Support,Internet Banking ( sunset channel),Internet Banking ( sunset channel),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8601
212.0,8611,False,Resolution Center,UMKM,Merchant Solutions,Payment Solutions,Request,Pengkinian Data Merchant,Pengkinian Data Merchant,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8611
218.0,8617,False,Resolution Center,UMKM,Merchant Solutions,Payment Solutions,Request,Merchant - Perangkat - Permintaan dokumen transaksi ke merchant,Merchant - Perangkat - Permintaan dokumen transaksi ke merchant,0.0,,,,Agent CCT/Frontliner,Funding & Retail Payment Strategy Div,,,,1.0,2.0,,,,3,2.0,2.0,match,xxx,8617
230.0,8629,False,Resolution Center,UMKM,Merchant Solutions,Payment Solutions,Complaint - Transaction,Merchant - Transaksi KK BRI/Kartu bank lain - Refund double posting (kendala system),Merchant - Transaksi KK BRI/Kartu bank lain - Refund double posting (kendala system),0.0,,,,Agent CCT/Frontliner,Funding & Retail Payment Strategy Div,,,,1.0,5.0,,,,6,5.0,5.0,match,xxx,8629
237.0,8703,False,Resolution Center,Individu Umum,Savings,Debit Card,Request,Enable / Disable Kartu ATM (kartu debit),Enable / Disable Kartu ATM (kartu debit),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8703
242.0,8709,False,Operational Risk,Korporasi,Transaction Banking,Cash Management,Fraud / Suspicious Transactions,Investigasi Indikasi Fraud Internal,Investigasi Indikasi Fraud Internal,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8709
246.0,8714,False,Resolution Center,Individu Umum,Savings,Electronic Money,Complaint - Non-Transaction,Komplain BRIZZI Fuel Card,Komplain BRIZZI Fuel Card,0.0,,,,Agent CCT/Frontliner,,,,,1.0,5.0,,,,6,5.0,5.0,match,xxx,8714
247.0,8716,False,Operational Risk,Korporasi,Transaction Banking,Cash Management,Fraud / Suspicious Transactions,Register Surat Bilateral Bank Lain (Penipuan),Register Surat Bilateral Bank Lain (Penipuan),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8716
249.0,8802,False,Resolution Center,Individu Umum,Investment,Bancassurance,Third Party Support,Permohonan Layanan Asuransi BRINS,Permohonan Layanan Asuransi BRINS,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8802
250.0,8803,False,Resolution Center,Individu Umum,Transaction Banking,"Tabungan, Cash Management, Payment Solutions, Mobile Banking, Internet Banking",Complaint - Transaction,Nasabah BRI gagal Transfer & terdebet ke Rek BRI Syariah,Nasabah BRI gagal Transfer & terdebet ke Rek BRI Syariah,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8803
260.0,8903,False,Resolution Center,Individu Umum,Servicing,Servicing - Layanan Contact Center,Third Party Support,Komplain Antar Bank,Komplain Antar Bank,0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8903
261.0,8904,False,Resolution Center,Individu Umum,Savings,Tabungan,Third Party Support,Komplain Perhimpunan Dana Lainnya ( komplain terkait program kerjasama),Komplain Perhimpunan Dana Lainnya ( komplain terkait program kerjasama),0.0,,,,Agent CCT/Frontliner,,,,,1.0,,,,,1,0.0,0.0,match,xxx,8904
